area_id,latitude,longitude,latitude,longitude,total_incidents,incidents_5yr,night_incidents,sexual_offences,harassment_count,assault_count,avg_severity,repeat_offender_cases,street_lighting,cctv_density,proximity_transit,population_density,slum_density,nightlife_density,incident_density,weighted_risk_score,trend_12month,risk_index,area_type_enc
CHN-02199,13.15875,80.29625,13.15875,80.29625,39,17,25,4,18,17,1.0,3,0.819,6.27,1465.4,5314.2,0.176,3.3,156,0.065,-0.2939,0.2391,0
CHN-02200,13.15875,80.30075,13.15875,80.30075,16,5,9,3,4,9,1.0,1,1.0,7.07,1443.5,16908.1,0.09,2.1,64,0.0267,-0.1023,0.1401,1
CHN-02201,13.15875,80.30525,13.15875,80.30525,39,14,20,8,16,15,1.77,4,0.544,4.49,1743.3,6368.2,0.231,1.86,156,0.115,-0.0766,0.2852,2
CHN-02202,13.15875,80.30975,13.15875,80.30975,34,14,20,6,13,15,1.0,6,0.7,5.82,1836.2,36012.1,0.356,3.18,136,0.0567,0.1686,0.27,2
CHN-02203,13.15875,80.31425,13.15875,80.31425,35,10,22,6,12,17,1.0,6,0.75,5.47,1024.7,7515.0,0.169,2.67,140,0.0583,-0.0335,0.2154,2
CHN-02204,13.15875,80.31875,13.15875,80.31875,23,7,9,2,8,13,1.0,2,0.799,7.45,626.9,27543.3,0.073,1.24,92,0.0383,-0.0912,0.1549,1
CHN-02205,13.16325,80.15225,13.16325,80.15225,11,4,4,2,4,5,1.0,1,0.797,6.91,558.5,8890.1,0.0,2.59,44,0.0183,-0.1091,0.1775,0
CHN-02206,13.16325,80.15675,13.16325,80.15675,9,3,3,0,3,6,1.0,1,1.0,6.62,1566.5,4340.1,0.156,2.04,36,0.015,0.0825,0.1505,2
CHN-02207,13.16325,80.16125,13.16325,80.16125,40,14,16,6,17,17,1.0,5,0.724,4.62,890.6,40519.3,0.453,2.51,160,0.0667,-0.1226,0.2697,1
CHN-02208,13.16325,80.16575,13.16325,80.16575,14,6,8,2,4,8,1.0,2,0.876,7.64,1506.0,23878.2,0.094,2.05,56,0.0233,-0.366,0.1748,2
CHN-02209,13.16325,80.17025,13.16325,80.17025,35,11,22,5,16,14,1.0,2,0.735,5.39,1305.6,18909.2,0.382,2.3,140,0.0583,0.001,0.2402,2
CHN-02210,13.16325,80.17475,13.16325,80.17475,27,9,14,6,8,13,1.0,3,0.848,7.62,1231.5,28067.0,0.167,1.31,108,0.045,0.0492,0.1644,1
CHN-02211,13.16325,80.17925,13.16325,80.17925,43,16,23,5,14,24,1.75,6,0.763,5.88,651.1,38139.1,0.423,3.78,172,0.1254,-0.1621,0.2914,0
CHN-02212,13.16325,80.18375,13.16325,80.18375,26,10,15,5,11,10,1.0,3,0.847,7.77,1234.0,20858.9,0.293,0.91,104,0.0433,-0.2053,0.1796,1
CHN-02213,13.16325,80.18825,13.16325,80.18825,36,13,15,5,11,20,1.17,2,0.863,5.92,165.8,14453.8,0.315,2.07,144,0.0702,-0.0362,0.2192,2
CHN-02214,13.16325,80.19275,13.16325,80.19275,46,15,19,5,22,19,1.91,3,0.653,4.33,1365.6,11581.7,0.233,3.49,184,0.1464,-0.1311,0.2984,2
CHN-02215,13.16325,80.19725,13.16325,80.19725,19,8,9,2,5,12,1.0,1,0.926,6.33,915.3,7661.8,0.048,1.79,76,0.0317,-0.1718,0.1735,1
CHN-02216,13.16325,80.20175,13.16325,80.20175,29,11,16,3,9,17,1.0,3,0.653,6.24,304.1,30952.3,0.08,1.13,116,0.0483,0.0096,0.2066,0
CHN-02217,13.16325,80.20625,13.16325,80.20625,32,13,14,5,15,12,1.0,3,0.644,5.18,576.2,5195.4,0.129,1.89,128,0.0533,-0.341,0.2414,1
CHN-02218,13.16325,80.21075,13.16325,80.21075,46,15,28,11,15,20,1.44,7,0.609,5.44,240.2,10404.5,0.182,2.69,184,0.1104,0.0379,0.2647,1
CHN-02219,13.16325,80.21525,13.16325,80.21525,44,19,22,9,13,22,1.47,4,0.441,5.59,1050.2,17406.8,0.462,2.75,176,0.1078,-0.3238,0.3375,2
CHN-02220,13.16325,80.21975,13.16325,80.21975,58,18,30,6,21,31,1.75,4,0.466,4.97,1097.1,31182.5,0.458,3.29,232,0.1692,0.1834,0.3445,1
CHN-02221,13.16325,80.22425,13.16325,80.22425,24,8,12,4,8,12,1.0,4,0.993,6.84,188.6,22444.4,0.09,2.38,96,0.04,0.0938,0.1563,1
CHN-02222,13.16325,80.22875,13.16325,80.22875,20,7,9,2,9,9,1.0,3,0.91,8.07,1994.8,20944.2,0.075,1.45,80,0.0333,-0.2573,0.1427,1
CHN-02223,13.16325,80.23325,13.16325,80.23325,19,6,10,4,6,9,1.0,3,0.731,7.63,1297.1,13008.2,0.075,2.13,76,0.0317,-0.2841,0.1762,1
CHN-02224,13.16325,80.23775,13.16325,80.23775,53,23,33,7,19,27,1.34,10,0.54,4.54,1615.1,25822.2,0.305,2.97,212,0.1184,0.0622,0.3248,2
CHN-02225,13.16325,80.24225,13.16325,80.24225,61,25,37,6,18,37,2.41,8,0.296,3.57,1950.3,35586.4,0.551,4.48,244,0.245,-0.1592,0.4567,2
CHN-02226,13.16325,80.24675,13.16325,80.24675,62,21,25,14,21,27,1.78,8,0.716,4.28,923.1,30460.2,0.616,4.01,248,0.1839,-0.2038,0.3508,2
CHN-02227,13.16325,80.25125,13.16325,80.25125,81,29,45,17,26,38,2.12,6,0.546,3.63,929.0,46009.3,0.656,4.78,324,0.2862,-0.2357,0.4375,0
CHN-02228,13.16325,80.25575,13.16325,80.25575,92,33,55,16,36,40,3.14,7,0.366,1.21,1156.6,15235.7,0.783,5.82,368,0.4815,0.3578,0.5847,1
CHN-02229,13.16325,80.26025,13.16325,80.26025,90,35,47,19,39,32,2.79,15,0.38,2.13,1859.0,50633.8,0.787,5.6,360,0.4185,0.1119,0.5547,3
CHN-02230,13.16325,80.26475,13.16325,80.26475,116,43,61,21,49,46,3.23,10,0.336,1.86,1723.5,22759.3,0.847,5.46,464,0.6245,-0.0087,0.6364,4
CHN-02231,13.16325,80.26925,13.16325,80.26925,115,43,64,14,50,51,3.41,13,0.04,0.8,1262.1,59545.3,0.889,5.11,460,0.6536,0.0715,0.7014,3
CHN-02232,13.16325,80.27375,13.16325,80.27375,70,24,31,8,25,37,1.77,9,0.314,3.3,575.0,35257.5,0.662,4.05,280,0.2065,0.0368,0.4348,1
CHN-02233,13.16325,80.27825,13.16325,80.27825,60,18,27,10,19,31,2.64,10,0.638,2.68,1710.2,43256.3,0.671,3.81,240,0.264,0.1829,0.4014,1
CHN-02234,13.16325,80.28275,13.16325,80.28275,35,15,14,8,16,11,1.0,1,0.648,6.07,1763.7,16400.1,0.331,2.6,140,0.0583,0.1136,0.2685,1
CHN-02235,13.16325,80.28725,13.16325,80.28725,65,20,38,12,25,28,1.98,8,0.607,5.12,1246.4,33029.1,0.486,3.32,260,0.2145,-0.2063,0.3404,1
CHN-02236,13.16325,80.29175,13.16325,80.29175,24,9,9,4,9,11,1.0,2,0.702,6.33,813.3,16477.1,0.219,1.74,96,0.04,0.1113,0.2172,1
CHN-02237,13.16325,80.29625,13.16325,80.29625,34,15,21,3,14,17,1.56,5,0.723,5.29,594.1,29509.7,0.358,2.43,136,0.0884,-0.2726,0.2783,2
CHN-02238,13.16325,80.30075,13.16325,80.30075,41,15,19,5,13,23,1.96,7,0.469,5.74,1381.8,17225.7,0.488,3.08,164,0.1339,0.1846,0.3351,0
CHN-02239,13.16325,80.30525,13.16325,80.30525,27,10,17,5,8,14,1.0,4,0.731,5.92,1611.4,33956.1,0.289,1.42,108,0.045,-0.1223,0.2202,2
CHN-02240,13.16325,80.30975,13.16325,80.30975,50,17,24,12,15,23,1.07,9,0.607,4.92,1473.7,31440.7,0.307,3.47,200,0.0892,-0.2152,0.2892,0
CHN-02241,13.16325,80.31425,13.16325,80.31425,47,15,20,11,14,22,1.0,5,0.472,5.77,1849.3,23228.9,0.347,2.93,188,0.0783,-0.1903,0.2893,0
CHN-02242,13.16325,80.31875,13.16325,80.31875,23,10,13,4,8,11,1.01,4,1.0,5.84,1228.5,22209.9,0.093,2.76,92,0.0387,-0.1944,0.1908,2
CHN-02243,13.16775,80.15225,13.16775,80.15225,18,6,9,3,5,10,1.0,2,0.864,7.9,1179.7,22708.1,0.253,1.96,72,0.03,-0.1157,0.1719,2
CHN-02244,13.16775,80.15675,13.16775,80.15675,21,7,11,4,6,11,1.0,3,0.958,6.78,1360.0,6258.8,0.061,0.48,84,0.035,-0.0348,0.1304,1
CHN-02245,13.16775,80.16125,13.16775,80.16125,21,7,8,2,8,11,1.0,1,0.816,6.77,572.6,29258.3,0.06,1.31,84,0.035,-0.2735,0.1635,1
CHN-02246,13.16775,80.16575,13.16775,80.16575,13,4,7,3,6,4,1.0,2,0.89,6.97,1361.2,28215.8,0.0,1.99,52,0.0217,-0.2597,0.1444,0
CHN-02247,13.16775,80.17025,13.16775,80.17025,28,10,16,5,9,14,1.0,5,0.88,7.0,1582.6,6202.9,0.208,1.67,112,0.0467,-0.2799,0.1804,0
CHN-02248,13.16775,80.17475,13.16775,80.17475,14,4,5,2,6,6,1.0,0,0.967,7.22,1444.7,9534.5,0.212,1.56,56,0.0233,-0.0096,0.1415,1
CHN-02249,13.16775,80.17925,13.16775,80.17925,18,5,9,3,7,8,1.0,2,0.915,8.19,1091.1,19085.4,0.012,2.15,72,0.03,-0.3689,0.1288,2
CHN-02250,13.16775,80.18375,13.16775,80.18375,36,14,14,5,16,15,1.0,2,0.754,6.99,175.1,6073.9,0.274,1.73,144,0.06,-0.1049,0.2179,2
CHN-02251,13.16775,80.18825,13.16775,80.18825,50,21,32,8,20,22,1.61,4,0.55,6.2,893.6,4263.6,0.442,2.9,200,0.1342,-0.2307,0.3221,2
CHN-02252,13.16775,80.19275,13.16775,80.19275,10,3,5,1,4,5,1.0,0,0.795,7.1,1953.7,27161.5,0.159,0.77,40,0.0167,-0.1229,0.1525,2
CHN-02253,13.16775,80.19725,13.16775,80.19725,17,5,10,3,6,8,1.0,1,0.702,6.0,1604.2,10193.6,0.223,1.42,68,0.0283,-0.1882,0.196,2
CHN-02254,13.16775,80.20175,13.16775,80.20175,21,6,8,4,6,11,1.0,2,0.966,7.19,409.3,20177.3,0.195,1.44,84,0.035,-0.2259,0.1427,1
CHN-02255,13.16775,80.20625,13.16775,80.20625,28,10,16,3,9,16,1.19,3,0.667,6.19,1151.3,29113.1,0.184,2.9,112,0.0555,-0.0656,0.2387,1
CHN-02256,13.16775,80.21075,13.16775,80.21075,12,4,6,1,4,7,1.0,1,0.777,7.94,1846.9,6907.4,0.053,1.79,48,0.02,-0.2155,0.1586,2
CHN-02257,13.16775,80.21525,13.16775,80.21525,39,17,24,6,12,21,1.61,3,0.802,5.61,1316.7,15528.7,0.433,2.44,156,0.1046,-0.303,0.2755,4
CHN-02258,13.16775,80.21975,13.16775,80.21975,30,11,14,6,12,12,1.33,4,0.657,5.51,776.1,15004.3,0.2,1.51,120,0.0665,0.2325,0.2345,2
CHN-02259,13.16775,80.22425,13.16775,80.22425,15,5,8,2,6,7,1.0,2,0.994,6.35,1924.5,28627.3,0.165,1.54,60,0.025,-0.2294,0.1513,1
CHN-02260,13.16775,80.22875,13.16775,80.22875,46,15,22,9,13,24,1.4,7,0.619,4.63,1647.3,9273.7,0.276,2.99,184,0.1073,0.1531,0.2839,0
CHN-02261,13.16775,80.23325,13.16775,80.23325,47,18,25,7,17,23,1.39,4,0.586,6.17,705.6,14087.0,0.308,2.94,188,0.1089,0.217,0.2879,2
CHN-02262,13.16775,80.23775,13.16775,80.23775,68,24,33,13,25,30,2.46,7,0.338,3.02,1617.3,34814.9,0.729,4.6,272,0.2788,0.0087,0.4759,0
CHN-02263,13.16775,80.24225,13.16775,80.24225,61,20,32,8,29,24,1.82,5,0.464,5.05,1430.2,29407.7,0.457,3.32,244,0.185,-0.0994,0.3534,0
CHN-02264,13.16775,80.24675,13.16775,80.24675,69,26,27,15,29,25,2.32,6,0.355,2.45,58.5,7008.0,0.589,3.4,276,0.2668,-0.2603,0.4485,2
CHN-02265,13.16775,80.25125,13.16775,80.25125,78,23,45,9,23,46,2.52,4,0.367,2.72,672.9,5733.3,0.747,4.07,312,0.3276,0.0651,0.4742,1
CHN-02266,13.16775,80.25575,13.16775,80.25575,74,27,36,16,35,23,1.84,9,0.524,2.77,1862.7,29820.5,0.593,3.11,296,0.2269,-0.1314,0.3998,0
CHN-02267,13.16775,80.26025,13.16775,80.26025,51,19,23,5,21,25,1.47,10,0.726,5.53,73.9,35452.7,0.295,3.1,204,0.125,-0.0543,0.2778,1
CHN-02268,13.16775,80.26475,13.16775,80.26475,66,20,37,16,30,20,2.06,3,0.297,3.14,1952.8,23432.5,0.625,4.02,264,0.2266,0.0676,0.4339,1
CHN-02269,13.16775,80.26925,13.16775,80.26925,80,30,36,10,36,34,2.05,14,0.173,3.19,1229.3,35197.1,0.627,4.88,320,0.2733,0.1225,0.4952,1
CHN-02270,13.16775,80.27375,13.16775,80.27375,56,18,31,9,25,22,2.03,5,0.571,4.19,1847.4,45360.3,0.641,4.75,224,0.1895,0.1454,0.385,1
CHN-02271,13.16775,80.27825,13.16775,80.27825,97,30,44,22,38,37,3.03,6,0.329,2.57,1056.5,38067.4,0.685,3.18,388,0.4898,-0.2194,0.5222,1
CHN-02272,13.16775,80.28275,13.16775,80.28275,44,16,26,4,14,26,1.63,8,0.697,4.64,1063.7,42057.1,0.369,2.55,176,0.1195,-0.0978,0.2869,4
CHN-02273,13.16775,80.28725,13.16775,80.28725,87,33,42,11,41,35,2.44,8,0.533,2.27,1503.7,39189.7,0.766,4.86,348,0.3538,0.1512,0.4931,0
CHN-02274,13.16775,80.29175,13.16775,80.29175,34,14,15,4,11,19,1.0,6,0.988,6.76,1444.5,19833.9,0.254,2.49,136,0.0567,-0.2283,0.1974,2
CHN-02275,13.16775,80.29625,13.16775,80.29625,32,11,15,6,10,16,1.0,4,0.757,7.19,1919.1,19632.7,0.223,2.5,128,0.0533,-0.0835,0.21,1
CHN-02276,13.16775,80.30075,13.16775,80.30075,22,9,12,2,9,11,1.0,1,1.0,7.93,550.9,28830.6,0.038,0.82,88,0.0367,-0.3418,0.1309,1
CHN-02277,13.16775,80.30525,13.16775,80.30525,29,10,16,4,12,13,1.0,2,0.959,5.98,620.1,13347.4,0.122,2.03,116,0.0483,-0.0974,0.1734,2
CHN-02278,13.16775,80.30975,13.16775,80.30975,34,15,18,3,13,18,1.0,4,0.617,6.34,206.8,36307.8,0.167,2.61,136,0.0567,0.2018,0.2561,1
CHN-02279,13.16775,80.31425,13.16775,80.31425,20,8,8,4,6,10,1.0,1,0.726,7.17,926.0,25847.7,0.086,2.62,80,0.0333,-0.3427,0.2071,0
CHN-02280,13.16775,80.31875,13.16775,80.31875,13,3,6,2,4,7,1.0,2,1.0,6.95,1191.3,6689.8,0.0,1.93,52,0.0217,0.0307,0.1118,1
CHN-02281,13.17225,80.15225,13.17225,80.15225,54,23,26,6,19,29,1.0,6,0.861,5.11,1243.6,36949.2,0.358,2.32,216,0.09,0.2583,0.2554,2
CHN-02282,13.17225,80.15675,13.17225,80.15675,23,9,10,2,8,13,1.0,4,0.77,6.31,760.1,19486.7,0.226,2.51,92,0.0383,0.0738,0.2215,2
CHN-02283,13.17225,80.16125,13.17225,80.16125,25,9,15,3,7,15,1.0,4,0.859,4.99,1755.6,19922.7,0.219,1.99,100,0.0417,0.009,0.2082,2
CHN-02284,13.17225,80.16575,13.17225,80.16575,34,11,20,6,13,15,1.0,1,0.689,5.22,990.5,30885.9,0.171,2.87,136,0.0567,0.0699,0.2371,1
CHN-02285,13.17225,80.17025,13.17225,80.17025,11,3,5,2,3,6,1.0,1,0.891,7.97,415.2,12254.6,0.087,1.06,44,0.0183,-0.0058,0.1214,1
CHN-02286,13.17225,80.17475,13.17225,80.17475,22,8,11,3,6,13,1.0,2,0.74,7.04,1439.0,27845.1,0.184,2.08,88,0.0367,-0.007,0.2023,1
CHN-02287,13.17225,80.17925,13.17225,80.17925,47,17,19,6,18,23,2.04,9,0.703,4.62,1737.1,39730.4,0.518,3.25,188,0.1598,-0.1999,0.3248,1
CHN-02288,13.17225,80.18375,13.17225,80.18375,7,2,2,1,2,4,1.0,1,0.843,8.1,934.3,20273.0,0.004,1.42,28,0.0117,-0.229,0.1245,0
CHN-02289,13.17225,80.18825,13.17225,80.18825,46,17,25,9,14,23,1.05,8,0.526,4.7,1380.1,13802.6,0.453,2.83,184,0.0805,0.1905,0.3119,1
CHN-02290,13.17225,80.19275,13.17225,80.19275,28,10,16,5,10,13,1.0,4,0.725,7.68,343.1,26690.8,0.125,1.11,112,0.0467,-0.1291,0.1806,2
CHN-02291,13.17225,80.19725,13.17225,80.19725,15,4,7,3,5,7,1.0,1,0.699,6.21,1757.2,3454.0,0.185,2.17,60,0.025,-0.0338,0.1946,2
CHN-02292,13.17225,80.20175,13.17225,80.20175,41,18,26,8,13,20,1.17,5,0.797,5.89,1053.9,28698.7,0.163,3.08,164,0.0799,-0.2119,0.2476,1
CHN-02293,13.17225,80.20625,13.17225,80.20625,30,13,16,4,13,13,1.25,4,0.715,4.78,554.0,7726.0,0.328,1.9,120,0.0625,-0.074,0.2634,2
CHN-02294,13.17225,80.21075,13.17225,80.21075,26,8,11,6,12,8,1.0,4,0.893,5.98,691.5,7493.4,0.256,2.84,104,0.0433,-0.0374,0.1991,2
CHN-02295,13.17225,80.21525,13.17225,80.21525,33,11,18,7,11,15,1.09,5,0.555,5.79,331.5,22811.0,0.36,1.87,132,0.06,0.1656,0.2592,1
CHN-02296,13.17225,80.21975,13.17225,80.21975,24,7,11,4,8,12,1.0,2,0.961,7.6,127.6,20427.6,0.049,2.2,96,0.04,-0.3618,0.1385,2
CHN-02297,13.17225,80.22425,13.17225,80.22425,5,2,3,0,2,3,1.0,0,1.0,8.07,1540.8,9510.2,0.035,1.25,20,0.0083,-0.2096,0.1236,1
CHN-02298,13.17225,80.22875,13.17225,80.22875,11,3,5,1,4,6,1.0,2,0.938,7.91,1852.3,7197.1,0.062,1.28,44,0.0183,-0.1707,0.1156,2
CHN-02299,13.17225,80.23325,13.17225,80.23325,14,4,7,1,4,9,1.0,1,0.927,8.26,221.2,17565.8,0.077,1.12,56,0.0233,0.1085,0.1173,1
CHN-02300,13.17225,80.23775,13.17225,80.23775,50,20,28,6,15,29,1.97,4,0.675,5.62,635.5,29563.6,0.262,3.84,200,0.1642,-0.2891,0.3111,2
CHN-02301,13.17225,80.24225,13.17225,80.24225,70,25,33,10,31,29,1.43,11,0.643,4.95,1272.4,19634.4,0.46,4.35,280,0.1668,0.225,0.342,2
CHN-02302,13.17225,80.24675,13.17225,80.24675,68,29,28,16,24,28,1.9,11,0.577,4.87,831.1,21559.4,0.349,3.37,272,0.2153,0.1323,0.3584,4
CHN-02303,13.17225,80.25125,13.17225,80.25125,51,15,29,7,15,29,2.11,6,0.599,4.94,1327.4,35628.6,0.519,3.38,204,0.1794,-0.0925,0.3325,2
CHN-02304,13.17225,80.25575,13.17225,80.25575,45,18,19,9,21,15,2.16,2,0.76,5.1,213.9,21860.7,0.483,4.03,180,0.162,-0.2169,0.3276,4
CHN-02305,13.17225,80.26025,13.17225,80.26025,45,19,26,11,21,13,1.27,7,0.431,5.53,1223.0,42661.2,0.526,2.04,180,0.0952,-0.226,0.3296,2
CHN-02306,13.17225,80.26475,13.17225,80.26475,67,20,30,13,32,22,1.8,12,0.463,3.65,1042.2,24784.3,0.619,3.41,268,0.201,-0.1345,0.3847,4
CHN-02307,13.17225,80.26925,13.17225,80.26925,81,27,33,9,39,33,2.01,9,0.476,3.88,384.0,27238.5,0.528,3.53,324,0.2714,-0.0971,0.4047,4
CHN-02308,13.17225,80.27375,13.17225,80.27375,66,29,36,15,22,29,2.41,7,0.345,4.31,1535.9,51116.9,0.61,2.92,264,0.2651,-0.1012,0.4385,1
CHN-02309,13.17225,80.27825,13.17225,80.27825,71,31,38,12,22,37,1.59,12,0.711,3.95,1629.7,32760.0,0.623,2.9,284,0.1882,0.024,0.3608,1
CHN-02310,13.17225,80.28275,13.17225,80.28275,56,22,23,11,24,21,2.27,6,0.352,4.14,318.3,33201.1,0.337,3.11,224,0.2119,-0.2558,0.3867,2
CHN-02311,13.17225,80.28725,13.17225,80.28725,12,3,7,2,4,6,1.0,1,1.0,8.05,1250.4,8498.1,0.0,1.7,48,0.02,0.0918,0.1008,0
CHN-02312,13.17225,80.29175,13.17225,80.29175,18,6,9,3,8,7,1.0,2,0.759,7.96,1698.6,10913.8,0.0,0.59,72,0.03,-0.0369,0.1421,2
CHN-02313,13.17225,80.29625,13.17225,80.29625,17,7,8,4,5,8,1.0,1,0.956,6.41,1156.5,10960.8,0.198,1.48,68,0.0283,-0.0309,0.1757,1
CHN-02314,13.17225,80.30075,13.17225,80.30075,49,19,22,5,17,27,1.8,4,0.471,4.39,1374.0,28743.9,0.437,2.55,196,0.147,0.2167,0.3446,0
CHN-02315,13.17225,80.30525,13.17225,80.30525,31,10,16,5,12,14,1.22,3,0.701,5.35,1942.6,29807.7,0.243,2.7,124,0.063,0.1278,0.2408,2
CHN-02316,13.17225,80.30975,13.17225,80.30975,51,22,32,11,19,21,1.5,5,0.541,5.05,154.2,43487.5,0.353,3.74,204,0.1275,0.1098,0.338,2
CHN-02317,13.17225,80.31425,13.17225,80.31425,19,7,9,2,8,9,1.0,2,1.0,7.15,1792.2,8843.8,0.09,0.97,76,0.0317,-0.187,0.1361,2
CHN-02318,13.17225,80.31875,13.17225,80.31875,58,24,31,5,23,30,1.66,5,0.491,4.43,1266.1,10301.3,0.456,2.8,232,0.1605,-0.11,0.3566,4
CHN-02319,13.17675,80.15225,13.17675,80.15225,42,14,25,7,14,21,1.44,3,0.526,4.51,521.3,31756.9,0.434,3.39,168,0.1008,-0.1714,0.3198,2
CHN-02320,13.17675,80.15675,13.17675,80.15675,41,12,26,9,18,14,1.32,6,0.916,6.29,735.6,25492.4,0.232,3.35,164,0.0902,0.1964,0.2109,2
CHN-02321,13.17675,80.16125,13.17675,80.16125,44,17,22,9,16,19,1.2,4,0.596,5.22,282.2,4838.9,0.259,2.59,176,0.088,-0.2742,0.2794,1
CHN-02322,13.17675,80.16575,13.17675,80.16575,29,11,11,3,14,12,1.29,3,0.788,6.58,1692.5,14986.2,0.262,2.6,116,0.0624,-0.304,0.227,1
CHN-02323,13.17675,80.17025,13.17675,80.17025,48,15,19,9,18,21,1.79,2,0.572,4.42,1492.2,13411.6,0.368,3.54,192,0.1432,0.2254,0.32,2
CHN-02324,13.17675,80.17475,13.17675,80.17475,43,18,26,10,19,14,1.0,6,0.823,6.33,1853.4,22411.0,0.349,1.53,172,0.0717,0.0043,0.2288,2
CHN-02325,13.17675,80.17925,13.17675,80.17925,39,12,19,7,11,21,1.0,7,0.636,5.38,1182.1,34057.0,0.316,3.03,156,0.065,0.0952,0.26,0
CHN-02326,13.17675,80.18375,13.17675,80.18375,28,10,16,6,10,12,1.0,5,0.616,6.94,935.7,15427.9,0.187,1.85,112,0.0467,0.0946,0.2211,0
CHN-02327,13.17675,80.18825,13.17675,80.18825,58,20,31,11,17,30,1.4,11,0.68,4.67,537.5,12620.2,0.345,2.26,232,0.1353,-0.2439,0.2844,2
CHN-02328,13.17675,80.19275,13.17675,80.19275,20,6,9,2,8,10,1.0,1,0.956,6.59,228.5,12403.2,0.319,2.84,80,0.0333,-0.2117,0.1848,1
CHN-02329,13.17675,80.19725,13.17675,80.19725,18,6,8,2,7,9,1.0,1,0.973,7.01,623.3,26404.2,0.095,1.71,72,0.03,-0.1125,0.145,2
CHN-02330,13.17675,80.20175,13.17675,80.20175,13,5,5,1,5,7,1.0,1,1.0,6.71,863.4,17872.2,0.064,1.63,52,0.0217,-0.1419,0.1471,1
CHN-02331,13.17675,80.20625,13.17675,80.20625,20,8,11,2,6,12,1.0,2,1.0,6.3,536.7,13201.0,0.007,1.6,80,0.0333,-0.0928,0.1522,2
CHN-02332,13.17675,80.21075,13.17675,80.21075,22,7,11,3,7,12,1.0,1,0.656,6.58,488.9,15806.0,0.11,1.88,88,0.0367,0.0665,0.2001,2
CHN-02333,13.17675,80.21525,13.17675,80.21525,30,10,18,3,14,13,1.23,5,0.928,5.42,344.8,7928.9,0.101,1.74,120,0.0615,0.1417,0.1797,2
CHN-02334,13.17675,80.21975,13.17675,80.21975,24,8,11,5,9,10,1.0,1,1.0,6.54,1428.3,30606.3,0.141,1.71,96,0.04,-0.302,0.1538,2
CHN-02335,13.17675,80.22425,13.17675,80.22425,21,8,10,3,6,12,1.0,1,0.767,7.34,766.8,19617.8,0.085,2.4,84,0.035,-0.0265,0.1928,0
CHN-02336,13.17675,80.22875,13.17675,80.22875,37,16,20,8,14,15,1.0,7,0.662,5.87,368.1,14210.7,0.141,2.22,148,0.0617,0.2387,0.2459,0
CHN-02337,13.17675,80.23325,13.17675,80.23325,8,3,4,1,2,5,1.0,1,0.84,7.34,1794.7,16982.6,0.198,2.19,32,0.0133,-0.1094,0.1813,1
CHN-02338,13.17675,80.23775,13.17675,80.23775,41,14,17,7,14,20,1.0,3,0.647,5.98,802.5,6330.0,0.265,2.84,164,0.0683,-0.0047,0.2524,2
CHN-02339,13.17675,80.24225,13.17675,80.24225,60,22,31,8,21,31,1.7,3,0.644,5.32,744.8,13171.2,0.305,2.12,240,0.17,-0.268,0.2938,1
CHN-02340,13.17675,80.24675,13.17675,80.24675,48,21,31,6,16,26,1.59,3,0.602,4.6,683.0,37815.8,0.498,3.98,192,0.1272,-0.1861,0.3524,1
CHN-02341,13.17675,80.25125,13.17675,80.25125,81,35,47,12,32,37,2.58,14,0.447,2.8,864.9,8116.5,0.744,3.26,324,0.3483,0.0713,0.4842,2
CHN-02342,13.17675,80.25575,13.17675,80.25575,87,26,43,17,33,37,2.49,12,0.249,2.93,105.5,13041.4,0.615,4.2,348,0.3611,-0.19,0.491,2
CHN-02343,13.17675,80.26025,13.17675,80.26025,89,28,52,16,33,40,2.16,6,0.36,2.45,1029.7,48830.5,0.665,2.94,356,0.3204,0.2441,0.4551,2
CHN-02344,13.17675,80.26475,13.17675,80.26475,69,23,30,11,21,37,2.23,8,0.493,3.12,1644.8,26789.0,0.468,3.95,276,0.2564,-0.2651,0.4045,1
CHN-02345,13.17675,80.26925,13.17675,80.26925,59,20,28,14,21,24,1.55,10,0.508,4.21,1120.3,30533.9,0.487,2.37,236,0.1524,0.1833,0.3354,2
CHN-02346,13.17675,80.27375,13.17675,80.27375,46,17,27,9,14,23,1.44,5,0.514,4.15,1746.1,35112.1,0.362,3.57,184,0.1104,0.0582,0.3312,1
CHN-02347,13.17675,80.27825,13.17675,80.27825,43,14,27,7,20,16,1.12,3,0.804,5.18,1795.5,6669.8,0.476,2.59,172,0.0803,-0.2366,0.2554,2
CHN-02348,13.17675,80.28275,13.17675,80.28275,43,13,21,5,17,21,1.44,6,0.685,4.92,1916.5,13547.7,0.223,2.74,172,0.1032,0.1201,0.2561,1
CHN-02349,13.17675,80.28725,13.17675,80.28725,64,20,34,6,21,37,1.08,4,0.595,4.63,770.1,37918.5,0.447,3.85,256,0.1152,-0.0539,0.317,4
CHN-02350,13.17675,80.29175,13.17675,80.29175,25,8,15,4,8,13,1.0,3,0.666,6.64,1580.3,19354.6,0.08,2.58,100,0.0417,-0.2283,0.2072,2
CHN-02351,13.17675,80.29625,13.17675,80.29625,28,11,18,6,9,13,1.0,4,0.755,6.54,1434.8,10041.5,0.051,2.1,112,0.0467,0.156,0.2014,2
CHN-02352,13.17675,80.30075,13.17675,80.30075,15,6,8,2,7,6,1.0,0,0.948,7.11,238.6,10828.0,0.129,2.14,60,0.025,-0.3282,0.1689,2
